COMPETENCIA,IBGE,UF,MUNICIPIO,CNES,NOME FANTASIA,RAZAO SOCIAL,CNPJ PROPRIO,CNPJ MANTENEDORA,TIPO GESTAO,LOGRADOURO,NUMERO,BAIRRO,CEP
202202,420910,SC,JOINVILLE,2511959,UBSF WILLY SCHOSSLAND,SECRETARIA MUNICIPAL DE SAUDE JOINVILLE,,79361028000104.0,M,VEREADOR KURT ALVINO MONICK,01,COSTA E SILVA,89217700
202202,420910,SC,JOINVILLE,2511282,UBSF RIO BONITO,SECRETARIA MUNICIPAL DE SAUDE JOINVILLE,,79361028000104.0,M,RUA XV DE OUTUBRO,4648,PIRABEIRABA,89239699
202202,420910,SC,JOINVILLE,2511819,UBSF PARQUE GUARANI,SECRETARIA MUNICIPAL DE SAUDE JOINVILLE,,79361028000104.0,M,RUA DIOVANA MARIA RODRIGUES,S/N,ITINGA,89235720
202202,420910,SC,JOINVILLE,2657570,SINDICATO DOS TRABALHADORES RURAIS DE JOINVILLE,SINDICATO DOS TRABALHADORES RURAISJLLE,84715960000128.0,,M,AVENIDA JUSCELINO KUBITSCHECK,410,CENTRO,89201906
202202,420910,SC,JOINVILLE,2672057,SINSEJ,SINDICATO DOS SERVIDORES PUBLICOS DO MUNICIPIO DE JOINVILLE,84705227000122.0,,M,LAGES,84,CENTRO,89204010
202202,420910,SC,JOINVILLE,2521598,STIMPJ,SIND TRABALHADORES NAS IND DE MATERIAL PLASTICOS DE JLLE,83796813000167.0,,M,RUA VISCONDE DE TAUNAY,614,CENTRO,89203005
202202,420910,SC,JOINVILLE,2667908,LUIZ CARLOS DAQUINO,LUIZ CARLOS DAQUINO,,,M,RUA DONA FRANCISCA,533,CENTRO,89201250
202202,420540,SC,FLORIANOPOLIS,5687748,FARMACIA ESPECIALIZADA,PREFEITURA MUNICIPAL DE FLORIANOPOLIS,,82892282000143.0,M,RUA DOUTOR HEITOR BLUM,521,ESTREITO,88075110
202202,420895,SC,JARDINOPOLIS,283584,CENTRAL MUNICIPAL DE REDE DE FRIOS,MUNICIPIO DE JARDINOPOLIS,,80637457000140.0,M,AVENIDA SANTO ANTONIO,255,CENTRO,89848000
202202,420910,SC,JOINVILLE,259810,BELTRAME ODONTOLOGIA,BRASIL ODONTO LTDA,30054931000133.0,,M,DOUTOR JOAO COLIN,933,CENTRO,89201299
202202,421190,SC,PALHOCA,146153,CONSULTORIO FEIJO,NATACHA FEIJO PEREIRA THIESEN,,,M,ARCANJO CANDIDO SILVA,3121,ENSEADA DO BRITO,88138300
202202,421720,SC,SAO MIGUEL DO OESTE,111996,SALA DE VACINAS CENTRAL DE SAO MIGUEL DO OESTE,MUNICIPIO DE SAO MIGUEL DOESTE,,82821174000180.0,M,RUA JOHN KENNEDY,1437,CENTRO,89900000
202202,420540,SC,FLORIANOPOLIS,116815,CENTRAL MUNICIPAL DE REDE DE FRIO DE FLORIANOPOLIS,PREF MUN FLORIANOPOLIS SMS FMS,,82892282000143.0,M,RUA DR HEITOR BLUM,521,ESTRITO,88075110
202202,420240,SC,BLUMENAU,118494,PICCOLI NETO SERVICOS MEDICOS,PICCOLI NETO SERVICOS MEDICOS LTDA,36474701000100.0,,M,ARMANDO ODEBRECHT,70,GARCIA,89020403
202202,420300,SC,CACADOR,81507,BRENO DOS REIS FERNANDES,BRENO DOS REIS FERNANDES,,,M,MARIA DELMAR COSTA NEVES,97,CENTRO,89500178
202202,420540,SC,FLORIANOPOLIS,242284,MEDILAR EMERGENCIAS MEDICAS UBERLANDIA,MEDILAR EMERGENCIAS MEDICAS UBERLANDIA LTDA,14029584000809.0,,M,RUA CAMPOLINO ALVES,723,CAPOEIRAS,88085110
202202,421930,SC,VIDEIRA,247073,CICERO RAIMUNDO DA SILVA,CICERO RAIMUNDO DA SILVA,,,M,CORONEL FAGUNDES,70,CENTRO,89560156
202202,420910,SC,JOINVILLE,245984,FPM SERVICOS MEDICOS,FPM SERVICOS MEDICOS LTDA,28751836000147.0,,M,CAMBORIU,175,GLORIA,89216222
202202,420850,SC,ITUPORANGA,126764,AMA,ASSOCIACAO ABRIGO MAO AMIGA AMA,9377460000108.0,,M,SC 350,5055,CERRO NEGRO,88400000
202202,420460,SC,CRICIUMA,118737,ZAPPELLINI SAUDE,ZAPPELLINI PRESTADORA DE SERVICOS A SAUDE EIRELI,23530222000111.0,,M,RUA CORONEL PEDRO BENEDET,363,CENTRO,88801250
202202,421650,SC,SAO JOAQUIM,109916,PAGANI SERVICOS MEDICOS EIRELI,PAGANI SERVICOS MEDICOS EIRELI,36310374000150.0,,M,DAVIDOFF LESSA,223,CENTRO,88600000
202202,421890,SC,URUBICI,106658,FISIOMEDCLIN,CENTRO DE ATENDIMENTO MEDICO E FISIOTERAPIA DE CAPIVARI DE B,36617865000220.0,,M,BOANERGES PEREIRA DE MEDEIROS,1196,CENTRO,88650000
202202,420890,SC,JARAGUA DO SUL,2306190,SAE SERVICO DE ASSISTENCIA ESPECIALIZADA,PREFEITURA MUNICIPAL DE JARAGUA DO SUL,,83102459000123.0,M,RUA JORGE CZERNIEWICZ,800,CZERNIEWICZ,89255000
202202,421750,SC,SEARA,2555417,MARIA ANGELA TUMELERO VIEREA,MARIA ANGELA TUMELERO VIEREA,,,M,AV ANITA GARIBALDI,339,CENTRO,89770000
202202,420060,SC,AGUAS MORNAS,128066,CENTRAL MUNICIPAL DE REDE DE FRIO DE AGUAS MORNAS,MUNICIPIO DE AGUAS MORNAS,,82892266000150.0,M,RUA JOAO PEREIRA DAVILA,91,CENTRO,88150000
202202,420420,SC,CHAPECO,111007,UZY CLINICA,UZY CLINICA DE ODONTOLOGIA E ULTRASSONOGRAFIA LTDA,34432249000198.0,,M,FERNANDO MACHADO,68,CENTRO,89802110
202202,421190,SC,PALHOCA,114154,ORALVITA CLINICA ODONTOLOGICA INTEGRADA,LUCIA ALVES CONSULTORIO ODONTOLOGICO LTDA,36428838000128.0,,M,MONZA,22,PASSA VINTE,88132147
202202,420830,SC,ITAPEMA,71641,DERMASLIM ESTETICA AVANCADA,DERMASLIM ESTETICA AVANCADA EIRELI,30839519000129.0,,M,205,75,MEIA PRAIA,88220000
202202,420910,SC,JOINVILLE,3223493,CLINICA PSIQUIATRICA DR CRISTIANO WAIHRICH LEAL,CLINICA PSIQUIATRICA DR CRISTIANO WAIHRICH LEAL LTDA,6163710000119.0,,M,BLUMENAU,178,CENTRO,89204250
202202,421870,SC,TUBARAO,101044,CENTRAL MUNICIPAL DE REDE DE FRIO CMRF,MUNICIPIO DE TUBARAO,,82928656000133.0,M,RUA ALTAMIRO GUIMARAES,1109,OFICINAS,88702100
202202,420750,SC,INDAIAL,2512904,ESTRATEGIA DE SAUDE DA FAMILIA GUINTHER RICARDO EBERT,MUNICIPIO DE INDAIAL,,83102798000100.0,M,RUA MARECHAL DEODORO DA FONSECA,9255,WARNOW,89081600
202202,420540,SC,FLORIANOPOLIS,97403,CONSULTORIO PSIQUIATRICO DRA KARINY CORDINI,KARIN CORDINI,,,M,AV ADMAR GONZAGA,440,ITACORUBI,88034000
202202,420820,SC,ITAJAI,71765,B O ODONTOLOGIA,B O ODONTOLOGIA LTDA,35543977000130.0,,M,DOUTOR JOSE BONIFACIO MALBURG,301,CENTRO,88301350
202202,420765,SC,IPORA DO OESTE,103527,CENTRAL MUNICIPAL DE REDE DE FRIOS DE IPORA DO OESTE,MUNICIPIO DE IPORA DO OESTE,,78485554000113.0,M,RUA DOIS DE NOVEMBRO,418,CENTRO,89899000
202202,420240,SC,BLUMENAU,84247,CENTRO DE ESPECIALIDADES ODONTOLOGICAS I CEO I CENTRO,MUNICIPIO DE BLUMENAU,,83108357000115.0,M,RUA REPUBLICA ARGENTINA,2077,PONTA AGUDA,89015200
202202,421250,SC,PENHA,137138,DR NIVALDO DE LIMA JUNIOR CONSULTORIO ODONTOLOGICO,NIVALDO DE LIMA JUNIOR,,,M,ANTONIO JOAQUIM TAVARES,1405,CENTRO,88385000
202202,420290,SC,BRUSQUE,70130,FAGUNDES CLINICA MEDICA SERVICOS,FAGUNDES CLINICA MEDICA SERVICOS S S,28088429000100.0,,M,PASTOR SANDRESCKY,148,CENTRO I,88350040
202202,420820,SC,ITAJAI,65765,FARMACIA DE MANIPULACAO CATARINENSE,CIA LATINO AMERICANA DE MEDICAMENTOS,84683481009719.0,,M,CORONEL MARCOS KONDER,1140,CENTRO,88301302
202202,420540,SC,FLORIANOPOLIS,373796,FARMACIA PRECO POPULAR,CIA LATINO AMERICANA DE MEDICAMENTOS,84683481010482.0,,M,MAURO RAMOS,1054,CENTRO,88020300
202202,420420,SC,CHAPECO,2537540,CENTRO DE SAUDE DA FAMILIA SANTA MARIA,MUNICIPIO DE CHAPECO,,83021808000182.0,M,RUA ACHILES TOMAZELLI,850,SANTA MARIA,89814055
202202,420420,SC,CHAPECO,2537664,CENTRO DE SAUDE DA FAMILIA SAIC,MUNICIPIO DE CHAPECO,,83021808000182.0,M,RUA JOAO XXIII,74,SAIC,89801000
202202,420420,SC,CHAPECO,2537745,CENTRO DE SAUDE DA FAMILIA NORTE,MUNICIPIO DE CHAPECO,,83021808000182.0,M,RUA HERIBERTO HULSEN,84,PASSO DOS FORTES,89805070
202202,420420,SC,CHAPECO,3257967,CLINICA DE FISIOTERAPIA LENZ,FISIOTERAPIA LENZ,79229704000190.0,,M,BARAO DO RIO BRANCO,244,CENTRO,89802100
202202,420240,SC,BLUMENAU,2552841,POLICLINICA LINDOLF BELL,MUNICIPIO DE BLUMENAU,,83108357000115.0,M,RUA 2 DE SETEMBRO,1234,ITOUPAVA NORTE,89052000
202202,420240,SC,BLUMENAU,2674637,CAPS INFANTO JUVENIL,MUNICIPIO DE BLUMENAU,,83108357000115.0,M,RUA ALFREDO GUNTHER,73,VILA FORMOSA,89012060
202202,420240,SC,BLUMENAU,3194736,ESF WALTER REITER,MUNICIPIO DE BLUMENAU,,83108357000115.0,M,RUA GUILHERME POERNER,1280,PASSO MANSO,89032603
202202,420240,SC,BLUMENAU,3236676,CORSB CLINICA DE RADIONCOLOGIA,CORSB RADIOTERAPIA E MEGAVOLTAGEM LTDA,416972000161.0,,M,AUGUSTA ABRY,72,CENTRO,89015050
202202,420240,SC,BLUMENAU,3258009,CENTRONEURO,CENTRONEURO CENTRO NEUROLOGICO DE BLUMENAU S S LTDA,79375952000140.0,,M,MARECHAL FLORIANO PEIXOTO,350,BOM RETIRO,89010506
202202,420540,SC,FLORIANOPOLIS,87645,CLINICA AQUA VITAE CONEXAO E SAUDE,AQUA VITAE CENTRO TERAPEUTICO LTDA,28443892000114.0,,M,RUA SANTOS DUMONT,182,CENTRO,88015020
202202,420820,SC,ITAJAI,72710,MEGA CLINICA ODONTOLOGICA ITAJAI,MEGA CLINICA ODONTOLOGICA ITAJAI LTDA,35751724000151.0,,M,FELIPE SCHMIDT,370,CENTRO,88301041
202202,420460,SC,CRICIUMA,3412407,PNEUMA,PNEUMA MEDICINA RESPIRATORIA LTDA,6308257000191.0,,M,RUA JOSE DE LUCCA,95,MINA BRASIL,88811260
202202,420820,SC,ITAJAI,405000,UROSUL,ALESSANDRO C PRUDENTE DOS SANTOS UROLOGIA,37780266000104.0,,M,LAURO MULLER,1034,FAZENDA,88301401
202202,420290,SC,BRUSQUE,269875,CONSULTORIO MEDICO ISABELA MANZANO,CONSULTORIO MEDICO ISABELA MANZANO HEUSI,,,M,RUA BARAO DO RIO BRANCO,40,CENTRO,88350200
202202,420380,SC,CANOINHAS,276308,DR DOUGLAS SCHUMANN ORTOPEDIA,DOUGLAS RIBAS SCHUMANN,,,M,BENJAMIN CONSTANT,1024,CENTRO,89460150
202202,420820,SC,ITAJAI,425761,FABIOLA SCOLARI SCHREIBER,FABIOLA SCOLARI SCHREIBER,,,M,AVENIDA CORONEL MARCOS KONDER,1207,CENTRO,88301902
202202,421130,SC,NAVEGANTES,419702,TALINE VAVASSORI FISIOTERAPIA E PILATES LTDA,TALINE VAVASSORI FISIOTERAPIA E PILATES,26496341000193.0,,M,AV PREFEITO JOSE JUVENAL MAFRA,8165,GRAVATA,88372618
202202,420930,SC,LAGES,214132,FABIO SILVEIRA DE OLIVEIRA,FABIO SILVEIRA DE OLIVEIRA,,,M,AV DUQUE DE CAXIAS,99,CENTRO,88502290
202202,421003,SC,LUZERNA,229849,UNIMED MEIO OESTE UNIDADE LUZERNA,UNIMED MEIO OESTE CATARINENSE COOPERATIVA DE TRABALHO MEDICO,1356020000677.0,,M,RUA DOIS IRMAOS,245,CENTRO,89609000
202202,420700,SC,ICARA,425737,CLINICA MED SUL ICARA,CLINICA MED SUL ICARA LTDA,37278427000166.0,,M,ANITA GARIBALDI,353,CENTRO,88820000
202202,420830,SC,ITAPEMA,178446,CENTRO DE ATENDIMENTO PARA ENFRENTAMENTO AO COVID 19,MUNICIPIO DE ITAPEMA,,82572207000103.0,M,RUA 700,S/N,VARZEA,88220000
202202,420910,SC,JOINVILLE,3400069,UBSF JARDIM PARAISO V E VI,JOINVILLE SECRETARIA DA SAUDE,,79361028000104.0,M,AVENIDA JUPTER,1758,JARDIM PARAISO,89226600
202202,420540,SC,FLORIANOPOLIS,447722,VACCINARE CLINICA DE VACINAS,VACCINARE VACINAS LTDA,39839620000154.0,,M,CORONEL PEDRO DEMORO,1955,ESTREITO,88075301
202202,420820,SC,ITAJAI,447765,NUCLEO DE FONOAUDIOLOGIA DOMICILIAR,MUNICIPIO DE ITAJAI,,83102277000152.0,M,AVENIDA ADOLFO KONDER,559,CIDADE NOVA,88308002
202202,420820,SC,ITAJAI,2545470,CLINIVALI,CRI CLINICA RADIOLOGICA ITAJAI LTDA,1400560000104.0,,M,AV SETE DE SETEMBRO,511,CENTRO,88301200
202202,420200,SC,BALNEARIO CAMBORIU,259543,AUGUSTO VILLA FISIOTERAPIA,EVERTON AUGUSTO VILLA PINTO,,,M,RUA PARAGUAI,420,NACOES,88338090
202202,420540,SC,FLORIANOPOLIS,432687,JANINE BORGES SCHMIDT RAMOS,JANINE BORGES SCHMIDT RAMOS,,,M,RUA GENERAL LIBERATO BITTENCOURT,1475,CANTO,88070800
202202,420930,SC,LAGES,434256,CLINI HEART SERVICOS MEDICOS ESPECIALIZADOS,RIBEIRO ARRUDA SERVICOS MEDICOS,39542965000141.0,,M,IRMA LAURINDA,97,CENTRO,88501250
202202,420290,SC,BRUSQUE,150010,GASTROPED SERVICOS MEDICOS SS LTDA,GASTROPED SERVICOS MEDICOS SS LTDA,36682198000188.0,,M,FELIPE SCHMIDT,172,CENTRO I URBANO,88350075
202202,420290,SC,BRUSQUE,183326,CENTRO DE ATENDIMENTO A COVID 19,MUNICIPIO DE BRUSQUE,,83102343000194.0,M,GENTIL BATISTI ARCHER,S/N,CENTRO II,88353172
202202,420540,SC,FLORIANOPOLIS,183679,CLINICA RITMO,ABM ELETROFISOLOGISTAS ASSOCIADOS LTDA,19325138000199.0,,M,RODOVIA JOSE CARLOS DAUX,121,ITACORUBI,88030000
202202,421540,SC,SALTO VELOSO,469165,CENTRAL DE REDE DE FRIO MUNICIPAL,MUNICIPIO DE SALTO VELOSO,,82827353000124.0,M,TRAVESSA DAS FLORES,58,CENTRO,89595000
202202,421190,SC,PALHOCA,426245,PROGRAMA DE ATENCAO DOMICILIAR PADI PALHOCA,MUNICIPIO DE PALHOCA,,82892316000361.0,M,JOSE AFONSO HARGER,170,CENTRO,88130180
202202,420540,SC,FLORIANOPOLIS,440566,PEREIRA E NEVES PSIQUIATRAS ASSOCIADOS SOCIEDADE SIMPLES S S,PEREIRA E NEVES PSIQUIATRAS ASSOCIADOS SOCIEDADE SIMPLES S S,24215208000196.0,,M,DOM JAIME CAMARA,179,CENTRO,88015120
202202,420820,SC,ITAJAI,446831,CLINSAM CLINICA DE SAUDE MENTAL,VANESSA ADEGAS ROESE MENIN,30871957000174.0,,M,ANTONIO MANOEL MOREIRA,140,FAZENDA,88301640
202202,420820,SC,ITAJAI,488062,RADCLIN SERVICOS MEDICOS,RADCLIN SERVICOS MEDICOS LTDA,19143126000143.0,,M,MASCARENHAS PASSOS,35,CENTRO,88301570
202202,420240,SC,BLUMENAU,492671,DROGARIA CATARINENSE,CIA LATINO AMERICANA DE MEDICAMENTOS,84683481060749.0,,M,ALAMEDA RIO BRANCO,130,CENTRO,89010300
202202,421915,SC,VARGEM,279560,CENTRAL DE REDE DE FRIO,PREFEITURA MUNICIPAL DE VARGEM,,95995130000118.0,M,VITORINO CHIOCHETA,147,CENTRO,89638000
202202,420910,SC,JOINVILLE,293520,EDUARDO GIRARDI PATRUNI SERVICOS MEDICOS,EDUARDO GIRARDI PATRUNI SERVICOS MEDICOS LTDA,37151742000128.0,,M,RIO GRANDE DO SUL,405,ANITA GARIBALDI,89203570
202202,421580,SC,SAO BENTO DO SUL,288543,FLAVIA TANAKA DE OLIVEIRA GSCHWENDTNER EIRELI,FLAVIA TANAKA DE OLIVEIRA GSCHWENDTNER EIRELI,33444174000100.0,,M,TRAVESSA THEODORO KOCK,30,CENTRO,89280181
202202,420230,SC,BIGUACU,7585950,RADIMAGEM BIGUACU,SERVICO DE DIAGNOSTICO POR IMAGEM BIGUACU EIRELI ME,16908459000128.0,,M,RUA CORONEL TEIXEIRA OLIVEIRA,68,CENTRO,88160130
202202,420910,SC,JOINVILLE,3146669,SERVICO MEDICO DO CORACAO,AZEREDO E CIA,2467824000100.0,,M,RUA RIO DO SUL,334,BUCAREIN,89202201
202202,421820,SC,TIMBO,411256,LIZANDRO FRAINER FURLANI,LIZANDRO FRAINER FURLANI,,,M,RUA BOLIVIA,148,IMIGRANTES,89120000
202202,420230,SC,BIGUACU,283614,CONSULTORIO ODONTOLOGICO DRA STEFANY GABRIELA DA SILVA,STEFANY GABRIELA DA SILVA,,,M,JULIO TEODORO MARTINS,1401,FUNDOS,88161332
202202,421900,SC,URUSSANGA,279234,C R LOPES DROGARIA LTDA,C R LOPES DROGARIA LTDA,4956644000109.0,,M,RUA JOAO MARIA CANCELIER,20,ESTACAO,88840000
202202,421190,SC,PALHOCA,419362,CONSULTORIO DE NUTRICAO LUCIANA CATANHA,LUCIANA CASTANHA DE ARAUJO NUTRICAO CLINICA,35137594000161.0,,M,MONZA,226,PASSA VINTE,88132147
202202,421380,SC,PRAIA GRANDE,285676,ESSENCE ESPACO SAUDE,LUIZ FERNANDO MONTEIRO SILVEIRA,30449246000106.0,,M,PADRE HUMBERTO OENING,346,CENTRO,88990000
202202,421150,SC,NOVA TRENTO,7409311,NASF MS I NOVA TRENTO,PREFEITURA MUNICIPAL DE NOVA TRENTO,,82925025000160.0,M,RUA NEREU RAMOS,164,CENTRO,88270000
202202,420540,SC,FLORIANOPOLIS,416851,DESENVOLVER CLINICA MEDICA E REABILITACAO,DESENVOLVER CLINICA MEDICA E REABILITACAO LTDA,34712411000121.0,,M,JOSE CARLOS DAUX,5500,SANTO ANTONIO DE LIS,88050001
202202,421470,SC,RIO DOS CEDROS,2689677,ESF RIO ROSINA 01,MUNICIPIO DE RIO DOS CEDROS,,83102806000118.0,M,ESTRADA GERAL RIO ROSINA,S/N,RIO ROSINA,89121000
202202,421490,SC,RIO FORTUNA,2665034,LABORATORIO MICHELS,FARMACIA LAB DE AN CL MICHELS LTDA,80982960000133.0,,M,AV SETE DE SETEMBRO,1573,CENTRO,88760000
202202,421510,SC,RODEIO,2513072,UNIDADE BASICA DE SAUDE TERZILIO TOMELIN,PREFEITURA MUNICIPAL DE RODEIO,,83102814000164.0,M,ROD SC 110,3780,RODEIO 50,89136000
202202,421530,SC,SALETE,2377632,HOSPITAL SANTA TEREZINHA,HOSPITAL E MATERNIDADE SANTA TEREZINHA,83783282000178.0,,D,RUA MATHIAS LOCH,125,SAO CRISTOVAO,89196000
202202,421510,SC,RODEIO,2649837,SINDTEXTIL,SINDICATO DOS TRABALHADORES IND FIACAO TEC E VES RODEIO,83793075000102.0,,M,RUA BARAO DO RIO BRANCO,1425,CENTRO,89136000
202202,421510,SC,RODEIO,2650150,TERAPEUTICA CLINICA DE REABILITACAO,GSL REABILITACAO LTDA,3353105000112.0,,M,RUA BARAO DO RIO BRANCO,1022,CENTRO,89136000
202202,420240,SC,BLUMENAU,3174042,CENTRO DE PEDIATRIA VALE DO ITAJAI S S,CENTRO DE PEDIATRIA VALE DO ITAJAI SS,73388654000108.0,,M,PREFEITO F BUCH JUNIOR,255,GARCIA,89020400
202202,420240,SC,BLUMENAU,3156567,CENTRO FISIO VALLORA,CENTROFISIO CLINICA DE FISIOTERAPIA E REABILITACAO LTDA,83134247000128.0,,M,VICTOR KONDER,214,VICTOR KONDER,89012170
202202,420240,SC,BLUMENAU,3171884,CLINICA PEDIATRICA ANJO DA GUARDA,CLINICA PEDIATRICA ANJO DA GUARDA S S,2860236000123.0,,M,PREFEITO FREDERICO BUSCH JUNIOR,255,GARCIA,89020400
202202,420240,SC,BLUMENAU,3171647,CLINICA PEDIATRICA NERCOLINI,CLINICA PEDIATRICA NERCOLINI SCHMITT S S,2820084000135.0,,M,PREFEITO FREDERICO BUSCH JUNIOR,255,GARCIA,89020400
202202,420240,SC,BLUMENAU,3167852,NOVA FISIO LTDA,NOVA FISIO LTDA,1347179000110.0,,M,ALMIRANTE BARROSO,1289,VILA NOVA,89035402
202202,420240,SC,BLUMENAU,3174077,RENATO SERVICOS DE SAUDE S S,RENATO SERVICOS DE SAUDE S S,924807000110.0,,M,ENGENHEIRO PAUL WERNER,1197,ITOUPAVA SECA,89030101
202202,420240,SC,BLUMENAU,3160831,ECOMAX MULHER DIAGNOSTICO POR IMAGEM,ULTRASSOM DIAGNOSTICO SANTA ISABEL LTDA,83778795000190.0,,M,FLORIANO PEIXOTO,350,CENTRO,89010500
202202,421620,SC,SAO FRANCISCO DO SUL,3176649,CLINICA DE FISIOTERAPIA E REABILITACAO,CALMUS CLINICA DE FISIOTERAPIA EIRELI,120924000121.0,,M,LEONCIO PEREIRA,31,ROCIO PEQUENO,89240000
202202,421650,SC,SAO JOAQUIM,367354,CONSULTORIO ODONTOLOGICO,MORGANA LUDWIG ERPEN,,,M,BOAGERGES PEREIRA DE MEDEIROS,90,CENTRO,88600000
202202,420420,SC,CHAPECO,479071,CLINICA PEDIATRICA MARIANA FROZZA,CLINICA PEDIATRICA MARIANA FROZZA LTDA,37653212000188.0,,M,RUA PORTO ALEGRE,427,CENTRO,89802130
202202,420543,SC,FORMOSA DO SUL,305073,POSTO DE COLETA FILIAL FORMOSA DO SUL,LABORATORIO QUILOMBO LTDA,76821206000225.0,,M,GETULIO VARGAS,290,CENTRO,89859000
202202,421650,SC,SAO JOAQUIM,379344,CLINI X,CENTRO DE DIAGNOSTICO POR IMAGEM CORACAO DE JESUS EIRELI,26231278000163.0,,M,IRINEU BORNHAUSEN,123,MARTORANO,88600000
202202,421720,SC,SAO MIGUEL DO OESTE,301191,LABORATORIO BIOCENTER SUL,LABORATORIO DE ANALISES CLINICAS DRACZEVSKI E CIA LTDA,37801687000174.0,,M,PADRE AURELIO CANZI,1596,CENTRO,89900000
202202,420230,SC,BIGUACU,301604,FABIO JOSE DE ASSUNCAO,FABIO JOSE DE ASSUNCAO,,,M,RUA SETE DE SETEMBRO,49,CENTRO,88160164
202202,420420,SC,CHAPECO,359521,ANA CRISTINA ESTEVES KAMMERS,ANA CRISTINA ESTEVES KAMMERS,,,M,FERNANDO MACHADO,141,CENTRO,89802112
202202,420460,SC,CRICIUMA,449016,DROGA RAIA,RAIA DROGASIL S A,61585865183132.0,,M,RUA JOAO CECHINEL,611,PIO CORREA,88811500
202202,420320,SC,CAMBORIU,5703050,ESCOLA ESPECIAL ALEGRIA DE VIVER APAE,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS,95313375000118.0,,M,AVENIDA MINAS GERAIS,666,CENTRO,88340167
202202,421930,SC,VIDEIRA,447447,VINICIUS LOTTO MAETA,VINICIUS LOTTO MAETA,,,M,OSVALDO CRUZ,62,CENTRO,89560142
202202,421205,SC,PALMEIRA,465054,FARMACIA MAE APARECIDA,CLOVIS DANIEL SOUZA DA COSTA,38402917000195.0,,M,RODOVIA SC 114,S/N,LINO MACEDO DE SOUZA,88545000
202202,420480,SC,CURITIBANOS,314544,REAB MULTIPROFISSIONAL,REAB PSICOLOGIA FONOAUDIOLOGIA E TERAPIA OCUPACIONAL LTDA,29303228000132.0,,M,RUA EDUARDO AMARAL,84,APARECIDA,89520000
202202,420780,SC,IRANI,458155,CENTRAL MUNICIPAL DE REDE DE FRIO DE IRANI,MUNICIPIO DE IRANI,,82939455000131.0,M,RUA ROSALINO RODRIGUES,476,CENTRO,89680000
202202,421190,SC,PALHOCA,453897,CLINICA MULTIDISCIPLINAR TRANSFORMAR LETICIA MELLO,CLINICA MULTIDISCIPLINAR TRANSFORMAR LETICIA MELLO LTDA,28305903000108.0,,M,BOLONHA,59,PAGANI,88132201
202202,421090,SC,MODELO,473804,CENTRAL MUNICIPAL DE REDE DE FRIOS DE MODELO,MUNICIPIO DE MODELO,,83021832000111.0,M,RUA PRESIDENTE VARGAS,20,CENTRO,89872000
202202,420830,SC,ITAPEMA,448672,PALOVA CLINICA ESTETICA LTDA,PALOVA CLINICA ESTETICA LTDA,31434114000173.0,,M,304,282,MEIA PRAIA,88220000
202202,421660,SC,SAO JOSE,468835,MED NET,RH SERVICOS MEDICOS LTDA,32543736000100.0,,M,AVENIDA PRESIDENTE KENNEDY,698,KOBRASOL,88102401
202202,420820,SC,ITAJAI,455415,CENTRO DE REABILITACAO POS COVID,MUNICIPIO DE ITAJAI,,83102277000152.0,M,RUA BRUSQUE,1333,DOM BOSCO,88303000
202202,420910,SC,JOINVILLE,453536,DROGARIA CORADELLI PARANAGUAMIRIM,FARMACIA E DROGARIA LUCREDU LTDA,8093563000183.0,,M,KURT MEINERT,400,PARANAGUAMIRIM,89231700
202202,420420,SC,CHAPECO,450952,ARGENTE E FORESTI SERVICOS MEDICOS,ARGENTE E FORESTI SERVICOS MEDICOS LTDA,33601017000153.0,,M,AVENIDA GETULIO DORNELES VARGAS,6815,CENTRO,89812000
202202,420290,SC,BRUSQUE,302465,MAGNA CLINICA DE VACINACAO,MAGNA SERVICOS DE SAUDE LTDA,24241371000395.0,,M,MARTIN LUTHER,135,CENTRO I URBANO,88350045
202202,421100,SC,MONDAI,484733,AMO ODONTOLOGIA,AMO ODONTOLOGIA S S LTDA,39405664000176.0,,M,AVENIDA LAJU,972,CENTRO,89893000
202202,420750,SC,INDAIAL,405620,SORRICLICK,LEONARDO VIEIRA ODONTOLOGIA LTDA,29713578000177.0,,M,FRITZ MULLER,109,TAPAJOS,89080160
202202,420900,SC,JOACABA,360554,EVOLVE DESENVOLVIMENTO HUMANO,EVOLVE DESENVOLVIMENTO HUMANO LTDA,38349500000106.0,,M,BARAO DO RIO BRANCO,104,CENTRO,89600000
202202,421050,SC,MARAVILHA,6449077,HEMOVIDA LABORATORIO DE ANALISES CLINICAS,HEMOVIDA LABORATORIO DE ANALISES CLINICAS LTDA,11043182000102.0,,M,RUA JOSE BONIFACIO,87,CENTRO,89874000
202202,420240,SC,BLUMENAU,518549,BLUMENAU SC EDGAR THOMSEM UNIDADE B N 95,SEST SERVICO SOCIAL DO TRANSPORTE,73471989016008.0,,M,RICARDO GEORG,777,ITOUPAVA CENTRAL,89069100
202202,421900,SC,URUSSANGA,2419688,CENTRO DE ESPECIALIDADES MEDICAS DR JORGE TOSHIO FUJII,PREFEITURA MUNICIPAL DE URUSSANGA,,82930181000110.0,M,AVENIDA NEREU RAMOS,S/N,CENTRO,88840000
202202,420480,SC,CURITIBANOS,3000001,IMED,CLINICA MEDICA E IMAGEM SC LTDA,5213743000163.0,,M,RUA ALTINO GONCALVES DE FARIAS,1832,CENTRO,89520000
